,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Date,Amount
406832,571837,23507,MINI PLAYING CARDS BUFFALO BILL ,4,19-10-2011 12:11,0.42,16470.0,United Kingdom,2011-10-19,1.68
406907,571839,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,19-10-2011 12:12,1.95,14107.0,United Kingdom,2011-10-19,19.5
406917,571840,82482,WOODEN PICTURE FRAME WHITE FINISH,36,19-10-2011 12:16,2.55,13590.0,United Kingdom,2011-10-19,91.8
406938,571841,23330,DECORATIVE WICKER HEART MEDIUM,2,19-10-2011 12:21,1.25,17625.0,United Kingdom,2011-10-19,2.5
406997,571842,23558,LANDMARK FRAME LONDON BRIDGE ,12,19-10-2011 12:28,10.95,16684.0,United Kingdom,2011-10-19,131.39999999999998
407001,571843,23568,EGG CUP HENRIETTA HEN CREAM ,144,19-10-2011 12:28,1.04,16684.0,United Kingdom,2011-10-19,149.76
407004,571844,23301,GARDENERS KNEELING PAD KEEP CALM ,12,19-10-2011 12:30,1.65,17101.0,United Kingdom,2011-10-19,19.799999999999997
407019,571845,22469,HEART OF WICKER SMALL,2,19-10-2011 12:34,1.65,16869.0,United Kingdom,2011-10-19,3.3
407061,571846,23321,SMALL WHITE HEART OF WICKER,1,19-10-2011 12:35,1.65,17841.0,United Kingdom,2011-10-19,1.65
407155,571847,23532,WALL ART WORK REST AND PLAY  ,3,19-10-2011 12:39,4.95,15220.0,United Kingdom,2011-10-19,14.850000000000001
407184,571848,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,3,19-10-2011 12:50,4.95,13576.0,United Kingdom,2011-10-19,14.850000000000001
407203,571849,47422,ASSORTED MONKEY SUCTION CUP HOOK,6,19-10-2011 12:52,0.42,12841.0,United Kingdom,2011-10-19,2.52
407213,571850,22690,DOORMAT HOME SWEET HOME BLUE ,2,19-10-2011 12:54,8.25,14698.0,United Kingdom,2011-10-19,16.5
407284,571852,21930,JUMBO STORAGE BAG SKULLS,10,19-10-2011 13:20,2.08,14273.0,United Kingdom,2011-10-19,20.8
407290,571853,23370,SET 36 COLOURING PENCILS DOILY,128,19-10-2011 13:23,1.06,14306.0,United Kingdom,2011-10-19,135.68
407300,571857,23301,GARDENERS KNEELING PAD KEEP CALM ,12,19-10-2011 13:38,1.65,15468.0,United Kingdom,2011-10-19,19.799999999999997
407336,571863,23487,SWEET HEART CAKE CARRIER,2,19-10-2011 13:49,9.95,15468.0,United Kingdom,2011-10-19,19.9
407353,571883,84821,DANISH ROSE DELUXE COASTER,12,19-10-2011 13:58,0.85,14704.0,United Kingdom,2011-10-19,10.2
407511,571890,22969,HOMEMADE JAM SCENTED CANDLES,12,19-10-2011 14:05,1.45,16826.0,United Kingdom,2011-10-19,17.4
407536,571892,23451,SQUARE MINI PORTRAIT FRAME,18,19-10-2011 14:12,1.95,13089.0,United Kingdom,2011-10-19,35.1
407566,571895,23503,PLAYING CARDS KEEP CALM & CARRY ON,24,19-10-2011 14:14,1.25,17824.0,United Kingdom,2011-10-19,30.0
407581,571898,22367,CHILDRENS APRON SPACEBOY DESIGN,8,19-10-2011 14:20,1.95,13247.0,United Kingdom,2011-10-19,15.6
407587,571899,21742,LARGE ROUND WICKER PLATTER ,3,19-10-2011 14:22,5.95,16885.0,United Kingdom,2011-10-19,17.85
407618,571900,BANK CHARGES,Bank Charges,1,19-10-2011 14:26,15.0,13263.0,United Kingdom,2011-10-19,15.0
407624,571903,22147,FELTCRAFT BUTTERFLY HEARTS,12,19-10-2011 14:40,1.45,15754.0,United Kingdom,2011-10-19,17.4
407667,571906,22112,CHOCOLATE HOT WATER BOTTLE,3,19-10-2011 14:55,4.95,14297.0,United Kingdom,2011-10-19,14.850000000000001
407669,571908,22576,SWALLOW WOODEN CHRISTMAS DECORATION,20,19-10-2011 14:56,0.85,15803.0,United Kingdom,2011-10-19,17.0
407677,571909,90129D,AMBER GLASS TASSLE BAG CHARM,2,19-10-2011 15:08,2.95,15006.0,United Kingdom,2011-10-19,5.9
407822,571911,22382,LUNCH BAG SPACEBOY DESIGN ,10,19-10-2011 15:15,1.65,17562.0,United Kingdom,2011-10-19,16.5
407827,571912,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,19-10-2011 15:26,0.55,17512.0,United Kingdom,2011-10-19,79.2
407852,571913,23511,EMBROIDERED RIBBON REEL EMILY ,6,19-10-2011 15:29,2.08,18210.0,United Kingdom,2011-10-19,12.48
407922,571914,84992,72 SWEETHEART FAIRY CAKE CASES,24,19-10-2011 15:33,0.55,14776.0,United Kingdom,2011-10-19,13.200000000000001
407939,571916,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,19-10-2011 15:34,0.65,14776.0,United Kingdom,2011-10-19,15.600000000000001
407940,571917,22678,FRENCH BLUE METAL DOOR SIGN 3,10,19-10-2011 15:46,1.25,13078.0,United Kingdom,2011-10-19,12.5
407946,571918,16169E,WRAP 50'S  CHRISTMAS,12,19-10-2011 16:05,0.42,17350.0,United Kingdom,2011-10-19,5.04
407971,571920,20668,DISCO BALL CHRISTMAS DECORATION,48,19-10-2011 16:16,0.12,14799.0,United Kingdom,2011-10-19,5.76
408006,571926,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,19-10-2011 16:41,4.95,16722.0,United Kingdom,2011-10-19,14.850000000000001
408291,571933,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,72,20-10-2011 08:19,1.06,13199.0,United Kingdom,2011-10-20,76.32000000000001
408292,571934,22586,FELTCRAFT HAIRBAND PINK AND BLUE,12,20-10-2011 08:21,0.85,16170.0,United Kingdom,2011-10-20,10.2
408315,571935,21485,RETROSPOT HEART HOT WATER BOTTLE,3,20-10-2011 08:41,4.95,13890.0,United Kingdom,2011-10-20,14.850000000000001
408320,571936,23296,SET OF 6 TEA TIME BAKING CASES,16,20-10-2011 09:04,1.25,15814.0,United Kingdom,2011-10-20,20.0
408428,571938,16218,CARTOON  PENCIL SHARPENERS,80,20-10-2011 09:32,0.06,13669.0,United Kingdom,2011-10-20,4.8
408434,571939,23284,DOORMAT KEEP CALM AND COME IN,10,20-10-2011 09:40,7.08,16260.0,United Kingdom,2011-10-20,70.8
408452,571940,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,12,20-10-2011 09:57,0.85,15301.0,United Kingdom,2011-10-20,10.2
408490,571941,23284,DOORMAT KEEP CALM AND COME IN,2,20-10-2011 10:04,8.25,14261.0,United Kingdom,2011-10-20,16.5
408497,571942,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,2,20-10-2011 10:06,6.25,17434.0,United Kingdom,2011-10-20,12.5
408518,571943,23489,"GARLAND, VINTAGE BELLS",20,20-10-2011 10:10,2.89,14638.0,United Kingdom,2011-10-20,57.800000000000004
408534,571944,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,20-10-2011 10:15,0.42,13755.0,United Kingdom,2011-10-20,10.08
408555,571945,22049,WRAP CHRISTMAS SCREEN PRINT,75,20-10-2011 10:34,0.19,17354.0,United Kingdom,2011-10-20,14.25
408571,571965,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,20-10-2011 10:41,2.95,17238.0,United Kingdom,2011-10-20,2.95
408622,571987,21242,RED RETROSPOT PLATE ,8,20-10-2011 10:47,1.69,17007.0,United Kingdom,2011-10-20,13.52
408641,572021,21745,GAOLERS KEYS DECORATIVE GARDEN ,4,20-10-2011 10:57,3.75,15664.0,United Kingdom,2011-10-20,15.0
408659,572023,20668,DISCO BALL CHRISTMAS DECORATION,6,20-10-2011 11:03,0.12,17764.0,United Kingdom,2011-10-20,0.72
408715,572024,22580,ADVENT CALENDAR GINGHAM SACK,12,20-10-2011 11:17,5.95,14631.0,United Kingdom,2011-10-20,71.4
408731,572025,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,20-10-2011 11:30,0.79,17651.0,United Kingdom,2011-10-20,14.22
408753,572026,23169,CLASSIC GLASS COOKIE JAR,6,20-10-2011 11:40,4.15,13245.0,United Kingdom,2011-10-20,24.900000000000002
408770,572028,20723,STRAWBERRY CHARLOTTE BAG,10,20-10-2011 11:47,0.85,15296.0,United Kingdom,2011-10-20,8.5
408823,572030,23424,GINGHAM RECIPE BOOK BOX,4,20-10-2011 11:51,4.95,14923.0,United Kingdom,2011-10-20,19.8
408867,572031,22993,SET OF 4 PANTRY JELLY MOULDS,72,20-10-2011 11:53,1.06,14866.0,United Kingdom,2011-10-20,76.32000000000001
408870,572032,22592,CARDHOLDER HOLLY WREATH METAL,4,20-10-2011 11:54,3.75,14214.0,United Kingdom,2011-10-20,15.0
408874,572033,22384,LUNCH BAG PINK POLKADOT,10,20-10-2011 11:58,1.65,14447.0,United Kingdom,2011-10-20,16.5
408889,572034,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,20-10-2011 12:00,3.75,14447.0,United Kingdom,2011-10-20,15.0
409016,572036,85099B,JUMBO BAG RED RETROSPOT,15,20-10-2011 12:04,2.08,18149.0,United Kingdom,2011-10-20,31.200000000000003
409018,572037,23389,SPACEBOY MINI BACKPACK,1,20-10-2011 12:07,4.15,17365.0,United Kingdom,2011-10-20,4.15
409094,572045,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,3,20-10-2011 12:11,1.95,14527.0,United Kingdom,2011-10-20,5.85
409120,572047,23234,BISCUIT TIN VINTAGE CHRISTMAS,3,20-10-2011 12:13,2.89,16474.0,United Kingdom,2011-10-20,8.67
409174,572048,23344,JUMBO BAG 50'S CHRISTMAS ,20,20-10-2011 12:21,2.08,14477.0,United Kingdom,2011-10-20,41.6
409178,572049,21034,REX CASH+CARRY JUMBO SHOPPER,1,20-10-2011 12:21,0.95,17243.0,United Kingdom,2011-10-20,0.95
409198,572050,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,2,20-10-2011 12:23,2.1,17346.0,United Kingdom,2011-10-20,4.2
409249,572053,85099F,JUMBO BAG STRAWBERRY,10,20-10-2011 12:28,2.08,14495.0,United Kingdom,2011-10-20,20.8
409264,572055,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,1,20-10-2011 12:34,4.95,17346.0,United Kingdom,2011-10-20,4.95
409304,572056,POST,POSTAGE,1,20-10-2011 12:40,35.0,17402.0,United Kingdom,2011-10-20,35.0
409305,572057,47559B,TEA TIME OVEN GLOVE,4,20-10-2011 12:41,1.25,16593.0,United Kingdom,2011-10-20,5.0
409311,572058,21248,DOOR HANGER  MUM + DADS ROOM,1,20-10-2011 12:43,1.45,18252.0,United Kingdom,2011-10-20,1.45
409459,572062,22077,6 RIBBONS RUSTIC CHARM,12,20-10-2011 12:57,1.95,16177.0,United Kingdom,2011-10-20,23.4
409474,572063,20961,STRAWBERRY BATH SPONGE ,1,20-10-2011 12:57,1.25,14606.0,United Kingdom,2011-10-20,1.25
409506,572064,23462,ROCOCO WALL MIRROR WHITE,2,20-10-2011 13:06,19.95,15159.0,United Kingdom,2011-10-20,39.9
409561,572066,84375,SET OF 20 KIDS COOKIE CUTTERS,12,20-10-2011 13:07,2.1,15159.0,United Kingdom,2011-10-20,25.200000000000003
409661,572067,21915,RED  HARMONICA IN BOX ,12,20-10-2011 13:13,1.25,16099.0,United Kingdom,2011-10-20,15.0
409668,572068,23414,ZINC BOX SIGN HOME,1,20-10-2011 13:20,9.95,13159.0,United Kingdom,2011-10-20,9.95
409732,572070,21137,BLACK RECORD COVER FRAME,24,20-10-2011 13:37,3.39,15587.0,United Kingdom,2011-10-20,81.36
409734,572071,21983,PACK OF 12 BLUE PAISLEY TISSUES ,144,20-10-2011 13:37,0.39,13366.0,United Kingdom,2011-10-20,56.160000000000004
409736,572073,21811,HANGING HEART WITH BELL,20,20-10-2011 13:46,0.39,13263.0,United Kingdom,2011-10-20,7.800000000000001
409775,572074,23202,JUMBO BAG VINTAGE LEAF,1,20-10-2011 13:54,2.08,16284.0,United Kingdom,2011-10-20,2.08
409827,572075,23214,JINGLE BELL HEART ANTIQUE GOLD,12,20-10-2011 13:55,2.08,16846.0,United Kingdom,2011-10-20,24.96
409838,572076,23406,HOME SWEET HOME KEY HOLDER,2,20-10-2011 14:01,6.25,13761.0,United Kingdom,2011-10-20,12.5
409876,572077,22689,DOORMAT MERRY CHRISTMAS RED ,6,20-10-2011 14:09,8.25,15807.0,United Kingdom,2011-10-20,49.5
409883,572078,23491,VINTAGE JINGLE BELLS HEART,2,20-10-2011 14:10,8.25,15807.0,United Kingdom,2011-10-20,16.5
409884,572079,22792,FLUTED ANTIQUE CANDLE HOLDER,24,20-10-2011 14:11,0.85,14484.0,United Kingdom,2011-10-20,20.4
409898,572080,21181,PLEASE ONE PERSON METAL SIGN,12,20-10-2011 14:12,2.1,16592.0,United Kingdom,2011-10-20,25.200000000000003
409899,572081,23489,"GARLAND, VINTAGE BELLS",6,20-10-2011 14:13,2.89,16592.0,United Kingdom,2011-10-20,17.34
409912,572082,22083,PAPER CHAIN KIT RETROSPOT,40,20-10-2011 14:18,2.55,17672.0,United Kingdom,2011-10-20,102.0
409981,572085,23201,JUMBO BAG ALPHABET,20,20-10-2011 14:23,2.08,14427.0,United Kingdom,2011-10-20,41.6
409982,572086,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,20-10-2011 14:30,1.25,13897.0,United Kingdom,2011-10-20,15.0
410038,572088,23295,SET OF 12 MINI LOAF BAKING CASES,2,20-10-2011 14:33,0.83,14585.0,United Kingdom,2011-10-20,1.66
410067,572089,48173C,DOORMAT BLACK FLOCK ,2,20-10-2011 14:33,8.25,15565.0,United Kingdom,2011-10-20,16.5
410071,572090,21207,SKULL AND CROSSBONES  GARLAND ,25,20-10-2011 14:33,1.65,13573.0,United Kingdom,2011-10-20,41.25
410094,572091,22112,CHOCOLATE HOT WATER BOTTLE,96,20-10-2011 14:40,4.25,15129.0,United Kingdom,2011-10-20,408.0
410104,572092,21617,4 LILY  BOTANICAL DINNER CANDLES,12,20-10-2011 14:41,1.25,17125.0,United Kingdom,2011-10-20,15.0
410144,572093,23127,FELTCRAFT GIRL NICOLE KIT,4,20-10-2011 14:51,4.95,15121.0,United Kingdom,2011-10-20,19.8
410154,572094,23203,JUMBO BAG VINTAGE DOILY ,10,20-10-2011 14:52,2.08,17420.0,United Kingdom,2011-10-20,20.8
410163,572095,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,6,20-10-2011 15:15,1.25,15511.0,United Kingdom,2011-10-20,7.5
410190,572096,48185,DOORMAT FAIRY CAKE,2,20-10-2011 15:20,8.25,16813.0,United Kingdom,2011-10-20,16.5
410246,572098,22728,ALARM CLOCK BAKELIKE PINK,4,20-10-2011 15:38,3.75,15117.0,United Kingdom,2011-10-20,15.0
410281,572100,23531,WALL ART BIG LOVE ,6,20-10-2011 15:45,6.95,16705.0,United Kingdom,2011-10-20,41.7
410283,572101,23457,LARGE PARLOUR PICTURE FRAME,12,20-10-2011 15:47,4.5,16705.0,United Kingdom,2011-10-20,54.0
410292,572103,22940,FELTCRAFT CHRISTMAS FAIRY,1,20-10-2011 15:57,4.25,17571.0,United Kingdom,2011-10-20,4.25
410515,572104,23284,DOORMAT KEEP CALM AND COME IN,2,20-10-2011 16:21,7.95,15469.0,United Kingdom,2011-10-20,15.9
410523,572105,22946,WOODEN ADVENT CALENDAR CREAM,24,20-10-2011 17:00,12.75,15187.0,United Kingdom,2011-10-20,306.0
410524,572106,22587,FELTCRAFT HAIRBAND RED AND BLUE,12,20-10-2011 17:04,0.85,15058.0,United Kingdom,2011-10-20,10.2
410538,572107,23487,SWEET HEART CAKE CARRIER,1,20-10-2011 17:13,9.95,15836.0,United Kingdom,2011-10-20,9.95
410548,572108,23101,SILVER STARS TABLE DECORATION,12,20-10-2011 18:08,0.83,15814.0,United Kingdom,2011-10-20,9.959999999999999
410593,572121,23489,VINTAGE BELLS GARLAND,6,20-10-2011 19:51,2.89,17092.0,United Kingdom,2011-10-20,17.34
410641,572122,82583,HOT BATHS METAL SIGN,12,21-10-2011 08:24,2.1,15969.0,United Kingdom,2011-10-21,25.200000000000003
410672,572125,23533,WALL ART GARDEN HAVEN ,3,21-10-2011 08:57,5.95,16156.0,United Kingdom,2011-10-21,17.85
410682,572126,85053,FRENCH ENAMEL CANDLEHOLDER,6,21-10-2011 09:04,2.1,16313.0,United Kingdom,2011-10-21,12.600000000000001
410736,572128,23485,BOTANICAL GARDENS WALL CLOCK ,4,21-10-2011 09:23,20.8,15782.0,United Kingdom,2011-10-21,83.2
410749,572129,23473,WOODLAND SMALL RED FELT HEART,12,21-10-2011 09:25,0.83,17528.0,United Kingdom,2011-10-21,9.959999999999999
410772,572130,16161P,WRAP ENGLISH ROSE ,25,21-10-2011 09:50,0.42,13460.0,United Kingdom,2011-10-21,10.5
410783,572131,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,21-10-2011 09:56,1.25,13917.0,United Kingdom,2011-10-21,15.0
410796,572132,22595,GINGHAM HEART DECORATION,12,21-10-2011 10:03,0.85,13725.0,United Kingdom,2011-10-21,10.2
410829,572139,22993,SET OF 4 PANTRY JELLY MOULDS,12,21-10-2011 10:19,1.25,18241.0,United Kingdom,2011-10-21,15.0
410831,572182,23350,ROLL WRAP VINTAGE SPOT ,12,21-10-2011 10:32,1.25,13588.0,United Kingdom,2011-10-21,15.0
410862,572183,22592,CARDHOLDER HOLLY WREATH METAL,4,21-10-2011 10:50,3.75,16153.0,United Kingdom,2011-10-21,15.0
410960,572186,23318,BOX OF 6 MINI VINTAGE CRACKERS,18,21-10-2011 10:55,2.49,16497.0,United Kingdom,2011-10-21,44.82000000000001
411010,572188,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,21-10-2011 11:06,1.25,14967.0,United Kingdom,2011-10-21,15.0
411016,572189,23355,HOT WATER BOTTLE KEEP CALM,12,21-10-2011 11:08,4.95,15286.0,United Kingdom,2011-10-21,59.400000000000006
411023,572191,23005,TRAVEL CARD WALLET I LOVE LONDON,9,21-10-2011 11:18,0.42,17377.0,United Kingdom,2011-10-21,3.78
411030,572192,85034A,3 GARDENIA MORRIS BOXED CANDLES,1,21-10-2011 11:30,1.25,18118.0,United Kingdom,2011-10-21,1.25
411103,572193,22942,CHRISTMAS LIGHTS 10 SANTAS ,30,21-10-2011 11:33,8.5,15061.0,United Kingdom,2011-10-21,255.0
411114,572194,47593B,SCOTTIE DOGS BABY BIB,6,21-10-2011 11:43,0.39,17832.0,United Kingdom,2011-10-21,2.34
411175,572195,22144,CHRISTMAS CRAFT LITTLE FRIENDS,8,21-10-2011 11:49,2.1,14562.0,United Kingdom,2011-10-21,16.8
411188,572196,22188,BLACK HEART CARD HOLDER,120,21-10-2011 11:54,2.31,18102.0,United Kingdom,2011-10-21,277.2
411204,572197,82482,WOODEN PICTURE FRAME WHITE FINISH,12,21-10-2011 11:56,1.92,18102.0,United Kingdom,2011-10-21,23.04
411206,572203,23344,JUMBO BAG 50'S CHRISTMAS ,10,21-10-2011 12:05,2.08,17068.0,United Kingdom,2011-10-21,20.8
411229,572209,23556,LANDMARK FRAME COVENT GARDEN ,300,21-10-2011 12:08,10.95,18102.0,United Kingdom,2011-10-21,3285.0
411236,572210,22834,HAND WARMER BABUSHKA DESIGN,12,21-10-2011 12:12,2.1,13755.0,United Kingdom,2011-10-21,25.200000000000003
411242,572211,22398,MAGNETS PACK OF 4 SWALLOWS,24,21-10-2011 12:25,0.39,13429.0,United Kingdom,2011-10-21,9.36
411254,572212,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,192,21-10-2011 12:25,0.36,13918.0,United Kingdom,2011-10-21,69.12
411276,572213,85124B,BLUE JUICY FRUIT PHOTO FRAME,6,21-10-2011 12:44,2.55,15358.0,United Kingdom,2011-10-21,15.299999999999999
411302,572214,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,12,21-10-2011 12:50,2.1,16918.0,United Kingdom,2011-10-21,25.200000000000003
411328,572216,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,7,21-10-2011 12:56,1.25,16015.0,United Kingdom,2011-10-21,8.75
411409,572217,22677,FRENCH BLUE METAL DOOR SIGN 2,1,21-10-2011 13:03,1.25,15311.0,United Kingdom,2011-10-21,1.25
411425,572218,23088,ZINC HEART FLOWER T-LIGHT HOLDER,16,21-10-2011 13:13,1.25,16311.0,United Kingdom,2011-10-21,20.0
411448,572219,22668,PINK BABY BUNTING,3,21-10-2011 13:17,2.95,17463.0,United Kingdom,2011-10-21,8.850000000000001
411524,572220,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,1,21-10-2011 13:24,1.45,17800.0,United Kingdom,2011-10-21,1.45
411539,572221,23202,JUMBO BAG VINTAGE LEAF,10,21-10-2011 13:27,2.08,17086.0,United Kingdom,2011-10-21,20.8
411551,572222,22616,PACK OF 12 LONDON TISSUES ,600,21-10-2011 13:27,0.32,17940.0,United Kingdom,2011-10-21,192.0
411553,572224,23313,VINTAGE CHRISTMAS BUNTING,5,21-10-2011 13:46,4.95,16558.0,United Kingdom,2011-10-21,24.75
411597,572225,22816,CARD MOTORBIKE SANTA,12,21-10-2011 13:50,0.42,13157.0,United Kingdom,2011-10-21,5.04
411652,572227,46000S,POLYESTER FILLER PAD 40x40cm,2,21-10-2011 14:01,1.45,15051.0,United Kingdom,2011-10-21,2.9
411731,572229,22992,REVOLVER WOODEN RULER ,24,21-10-2011 14:23,1.95,14329.0,United Kingdom,2011-10-21,46.8
411780,572230,21824,PAINTED METAL STAR WITH HOLLY BELLS,24,21-10-2011 14:29,0.39,15740.0,United Kingdom,2011-10-21,9.36
411789,572231,23437, 50'S CHRISTMAS GIFT BAG LARGE,12,21-10-2011 14:41,1.25,13974.0,United Kingdom,2011-10-21,15.0
411817,572232,22950,36 DOILIES VINTAGE CHRISTMAS,12,21-10-2011 14:41,1.45,16293.0,United Kingdom,2011-10-21,17.4
411837,572234,23366,SET 12 COLOUR PENCILS DOILEY,16,21-10-2011 14:41,0.65,16293.0,United Kingdom,2011-10-21,10.4
411840,572235,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,21-10-2011 14:42,1.65,16293.0,United Kingdom,2011-10-21,19.799999999999997
411856,572237,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,21-10-2011 14:49,0.29,15152.0,United Kingdom,2011-10-21,6.959999999999999
411874,572238,20712,JUMBO BAG WOODLAND ANIMALS,10,21-10-2011 14:50,2.08,15819.0,United Kingdom,2011-10-21,20.8
411897,572240,23211,RED ROCKING HORSE HAND PAINTED,24,21-10-2011 15:18,1.25,13709.0,United Kingdom,2011-10-21,30.0
411949,572242,23564,EGG CUP MILKMAID INGRID,12,21-10-2011 15:36,1.25,15677.0,United Kingdom,2011-10-21,15.0
411982,572243,22801,ANTIQUE GLASS PEDESTAL BOWL,1,21-10-2011 15:43,3.75,17361.0,United Kingdom,2011-10-21,3.75
411994,572244,23240,SET OF 4 KNICK KNACK TINS DOILY ,12,21-10-2011 15:54,4.15,14233.0,United Kingdom,2011-10-21,49.800000000000004
412009,572272,21745,GAOLERS KEYS DECORATIVE GARDEN ,3,21-10-2011 16:18,3.75,13171.0,United Kingdom,2011-10-21,11.25
412022,572274,23160,REGENCY TEA SPOON,12,21-10-2011 16:48,1.25,14031.0,United Kingdom,2011-10-21,15.0
412048,572277,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,23-10-2011 10:38,12.75,16768.0,United Kingdom,2011-10-23,12.75
412059,572278,22692,DOORMAT WELCOME TO OUR HOME,2,23-10-2011 10:46,8.25,16326.0,United Kingdom,2011-10-23,16.5
412076,572279,22380,TOY TIDY SPACEBOY  ,3,23-10-2011 10:56,2.1,16066.0,United Kingdom,2011-10-23,6.300000000000001
412095,572280,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,6,23-10-2011 11:05,0.42,16007.0,United Kingdom,2011-10-23,2.52
412157,572281,22655,VINTAGE RED KITCHEN CABINET,1,23-10-2011 11:10,50.0,17211.0,United Kingdom,2011-10-23,50.0
412186,572282,23501,KEY RING BASEBALL BOOT UNION JACK,10,23-10-2011 11:39,1.25,17634.0,United Kingdom,2011-10-23,12.5
412217,572283,22119,PEACE WOODEN BLOCK LETTERS,2,23-10-2011 11:42,6.95,15000.0,United Kingdom,2011-10-23,13.9
412294,572284,22483,RED GINGHAM TEDDY BEAR ,1,23-10-2011 12:08,2.95,16744.0,United Kingdom,2011-10-23,2.95
412344,572285,22692,DOORMAT WELCOME TO OUR HOME,1,23-10-2011 12:16,8.25,14698.0,United Kingdom,2011-10-23,8.25
412364,572286,22500,SET OF 2 TINS JARDIN DE PROVENCE,4,23-10-2011 12:18,4.95,16434.0,United Kingdom,2011-10-23,19.8
412383,572287,48185,DOORMAT FAIRY CAKE,1,23-10-2011 12:26,8.25,15584.0,United Kingdom,2011-10-23,8.25
412422,572288,22960,JAM MAKING SET WITH JARS,1,23-10-2011 12:28,4.25,17377.0,United Kingdom,2011-10-23,4.25
412443,572289,23320,GIANT 50'S CHRISTMAS CRACKER,2,23-10-2011 12:37,2.89,13782.0,United Kingdom,2011-10-23,5.78
412464,572290,22491,PACK OF 12 COLOURED PENCILS,12,23-10-2011 12:46,0.85,14800.0,United Kingdom,2011-10-23,10.2
412499,572291,22598,CHRISTMAS MUSICAL ZINC TREE,3,23-10-2011 12:46,0.29,16931.0,United Kingdom,2011-10-23,0.8699999999999999
412549,572292,22469,HEART OF WICKER SMALL,6,23-10-2011 12:56,1.65,16017.0,United Kingdom,2011-10-23,9.899999999999999
412581,572293,M,Manual,1,23-10-2011 13:02,50.0,12748.0,United Kingdom,2011-10-23,50.0
412582,572294,22557,PLASTERS IN TIN VINTAGE PAISLEY ,5,23-10-2011 13:10,1.65,13471.0,United Kingdom,2011-10-23,8.25
412665,572295,22599,CHRISTMAS MUSICAL ZINC STAR,6,23-10-2011 13:49,0.29,16686.0,United Kingdom,2011-10-23,1.7399999999999998
412794,572296,23503,PLAYING CARDS KEEP CALM & CARRY ON,1,23-10-2011 14:28,1.25,13598.0,United Kingdom,2011-10-23,1.25
412834,572297,82494L,WOODEN FRAME ANTIQUE WHITE ,6,23-10-2011 14:30,2.95,15953.0,United Kingdom,2011-10-23,17.700000000000003
412842,572298,23556,LANDMARK FRAME COVENT GARDEN ,3,23-10-2011 14:33,12.5,14071.0,United Kingdom,2011-10-23,37.5
412855,572300,45013,FOLDING SHOE TIDY,1,23-10-2011 14:40,2.95,18005.0,United Kingdom,2011-10-23,2.95
412878,572301,20992,JAZZ HEARTS PURSE NOTEBOOK,1,23-10-2011 14:41,0.39,16794.0,United Kingdom,2011-10-23,0.39
412912,572302,23558,LANDMARK FRAME LONDON BRIDGE ,1,23-10-2011 14:47,12.5,15427.0,United Kingdom,2011-10-23,12.5
412997,572303,23118,PARISIENNE JEWELLERY DRAWER ,2,23-10-2011 14:56,7.5,18109.0,United Kingdom,2011-10-23,15.0
413015,572304,22558,CLOTHES PEGS RETROSPOT PACK 24 ,7,23-10-2011 15:07,1.65,17131.0,United Kingdom,2011-10-23,11.549999999999999
413038,572305,23462,ROCOCO WALL MIRROR WHITE,1,23-10-2011 15:09,19.95,17131.0,United Kingdom,2011-10-23,19.95
413047,572306,21934,SKULL SHOULDER BAG,2,23-10-2011 15:11,1.65,17841.0,United Kingdom,2011-10-23,3.3
413152,572307,21494,ROTATING LEAVES T-LIGHT HOLDER,20,23-10-2011 15:23,1.25,16905.0,United Kingdom,2011-10-23,25.0
413213,572308,23202,JUMBO BAG VINTAGE LEAF,1,23-10-2011 15:27,2.08,12748.0,United Kingdom,2011-10-23,2.08
